datetime,Number,population,density
2011-12-26,166,13624240.0,1.218416586906866e-05
2011-12-27,175,13624240.0,1.2844753175222984e-05
2011-12-28,191,13624240.0,1.4019130608386229e-05
2011-12-29,192,13624240.0,1.4092529197958932e-05
2011-12-30,196,13624240.0,1.4386123556249742e-05
2011-12-31,181,13624240.0,1.3285144712659201e-05
2012-01-01,165,14160467.0,1.1652158082074554e-05
2012-02-01,172,14160467.0,1.214649206131408e-05
2012-03-01,182,14160467.0,1.285268346022769e-05
2012-04-01,155,14160467.0,1.0945966683160944e-05
2012-05-01,194,14160467.0,1.370011313892402e-05
2012-06-01,189,14160467.0,1.3347017439467215e-05
2012-07-01,167,14160467.0,1.1793396361857275e-05
2012-08-01,189,14160467.0,1.3347017439467215e-05
2012-09-01,166,14160467.0,1.1722777221965913e-05
2012-10-01,187,14160467.0,1.3205779159684493e-05
2012-11-01,185,14160467.0,1.3064540879901772e-05
2012-12-01,205,14160467.0,1.4476923677728991e-05
2012-01-13,183,14160467.0,1.292330260011905e-05
2012-01-14,200,14160467.0,1.4123827978272185e-05
2012-01-15,204,14160467.0,1.440630453783763e-05
2012-01-16,197,14160467.0,1.3911970558598103e-05
2012-01-17,199,14160467.0,1.4053208838380824e-05
2012-01-18,214,14160467.0,1.5112495936751239e-05
2012-01-19,220,14160467.0,1.5536210776099402e-05
2012-01-20,208,14160467.0,1.4688781097403074e-05
2012-01-21,209,14160467.0,1.4759400237294433e-05
2012-01-22,220,14160467.0,1.5536210776099402e-05
2012-01-23,205,14160467.0,1.4476923677728991e-05
2012-01-24,190,14160467.0,1.3417636579358576e-05
2012-01-25,228,14160467.0,1.610116389523029e-05
2012-01-26,203,14160467.0,1.4335685397946268e-05
2012-01-27,160,14160467.0,1.1299062382617748e-05
2012-01-28,198,14160467.0,1.3982589698489464e-05
2012-01-29,200,14160467.0,1.4123827978272185e-05
2012-01-30,192,14160467.0,1.3558874859141299e-05
2012-01-31,220,14160467.0,1.5536210776099402e-05
2012-01-02,187,14160467.0,1.3205779159684493e-05
2012-02-02,210,14160467.0,1.4830019377185795e-05
2012-03-02,218,14160467.0,1.5394972496316683e-05
2012-04-02,207,14160467.0,1.4618161957511712e-05
2012-05-02,181,14160467.0,1.2782064320336328e-05
2012-06-02,206,14160467.0,1.454754281762035e-05
2012-07-02,195,14160467.0,1.3770732278815382e-05
2012-08-02,225,14160467.0,1.588930647555621e-05
2012-09-02,183,14160467.0,1.292330260011905e-05
2012-10-02,206,14160467.0,1.454754281762035e-05
2012-11-02,178,14160467.0,1.2570206900662245e-05
2012-12-02,150,14160467.0,1.0592870983704139e-05
2012-02-13,189,14160467.0,1.3347017439467215e-05
2012-02-14,214,14160467.0,1.5112495936751239e-05
2012-02-15,210,14160467.0,1.4830019377185795e-05
2012-02-16,196,14160467.0,1.3841351418706741e-05
2012-02-17,207,14160467.0,1.4618161957511712e-05
2012-02-18,148,14160467.0,1.0451632703921417e-05
2012-02-19,178,14160467.0,1.2570206900662245e-05
2012-02-20,178,14160467.0,1.2570206900662245e-05
2012-02-21,181,14160467.0,1.2782064320336328e-05
2012-02-22,218,14160467.0,1.5394972496316683e-05
2012-02-23,192,14160467.0,1.3558874859141299e-05
2012-02-24,220,14160467.0,1.5536210776099402e-05
2012-02-25,176,14160467.0,1.2428968620879523e-05
2012-02-26,177,14160467.0,1.2499587760770884e-05
2012-02-27,204,14160467.0,1.440630453783763e-05
2012-02-28,179,14160467.0,1.2640826040553605e-05
2012-02-29,191,14160467.0,1.3488255719249937e-05
2012-01-03,184,14160467.0,1.299392174001041e-05
2012-02-03,180,14160467.0,1.2711445180444967e-05
2012-03-03,159,14160467.0,1.1228443242726388e-05
2012-04-03,166,14160467.0,1.1722777221965913e-05
2012-05-03,177,14160467.0,1.2499587760770884e-05
2012-06-03,172,14160467.0,1.214649206131408e-05
2012-07-03,174,14160467.0,1.2287730341096801e-05
2012-08-03,186,14160467.0,1.3135160019793132e-05
2012-09-03,174,14160467.0,1.2287730341096801e-05
2012-10-03,184,14160467.0,1.299392174001041e-05
2012-11-03,157,14160467.0,1.1087204962943665e-05
2012-12-03,182,14160467.0,1.285268346022769e-05
2012-03-13,157,14160467.0,1.1087204962943665e-05
2012-03-14,185,14160467.0,1.3064540879901772e-05
2012-03-15,198,14160467.0,1.3982589698489464e-05
2012-03-16,168,14160467.0,1.1864015501748636e-05
2012-03-17,186,14160467.0,1.3135160019793132e-05
2012-03-18,159,14160467.0,1.1228443242726388e-05
2012-03-19,183,14160467.0,1.292330260011905e-05
2012-03-20,167,14160467.0,1.1793396361857275e-05
2012-03-21,205,14160467.0,1.4476923677728991e-05
2012-03-22,188,14160467.0,1.3276398299575855e-05
2012-03-23,167,14160467.0,1.1793396361857275e-05
2012-03-24,173,14160467.0,1.221711120120544e-05
2012-03-25,157,14160467.0,1.1087204962943665e-05
2012-03-26,190,14160467.0,1.3417636579358576e-05
2012-03-27,192,14160467.0,1.3558874859141299e-05
2012-03-28,169,14160467.0,1.1934634641639998e-05
2012-03-29,178,14160467.0,1.2570206900662245e-05
2012-03-30,180,14160467.0,1.2711445180444967e-05
2012-03-31,158,14160467.0,1.1157824102835027e-05
2012-01-04,172,14160467.0,1.214649206131408e-05
2012-02-04,176,14160467.0,1.2428968620879523e-05
2012-03-04,130,14160467.0,9.18048818587692e-06
2012-04-04,160,14160467.0,1.1299062382617748e-05
2012-05-04,183,14160467.0,1.292330260011905e-05
2012-06-04,58,14160467.0,4.095910113698934e-06
2012-07-04,148,14160467.0,1.0451632703921417e-05
2012-08-04,159,14160467.0,1.1228443242726388e-05
2012-09-04,153,14160467.0,1.0804728403378221e-05
2012-10-04,158,14160467.0,1.1157824102835027e-05
2012-11-04,155,14160467.0,1.0945966683160944e-05
2012-12-04,174,14160467.0,1.2287730341096801e-05
2012-04-13,180,14160467.0,1.2711445180444967e-05
2012-04-14,162,14160467.0,1.1440300662400471e-05
2012-04-15,161,14160467.0,1.136968152250911e-05
2012-04-16,158,14160467.0,1.1157824102835027e-05
2012-04-17,184,14160467.0,1.299392174001041e-05
2012-04-18,173,14160467.0,1.221711120120544e-05
2012-04-19,178,14160467.0,1.2570206900662245e-05
2012-04-20,160,14160467.0,1.1299062382617748e-05
2012-04-21,155,14160467.0,1.0945966683160944e-05
2012-04-22,141,14160467.0,9.95729872468189e-06
2012-04-23,173,14160467.0,1.221711120120544e-05
2012-04-24,177,14160467.0,1.2499587760770884e-05
2012-04-25,160,14160467.0,1.1299062382617748e-05
2012-04-26,156,14160467.0,1.1016585823052304e-05
2012-04-27,163,14160467.0,1.151091980229183e-05
2012-04-28,151,14160467.0,1.06634901235955e-05
2012-04-29,141,14160467.0,9.95729872468189e-06
2012-04-30,149,14160467.0,1.0522251843812779e-05
2012-01-05,154,14160467.0,1.0875347543269583e-05
2012-02-05,159,14160467.0,1.1228443242726388e-05
2012-03-05,159,14160467.0,1.1228443242726388e-05
2012-04-05,170,14160467.0,1.2005253781531357e-05
2012-05-05,136,14160467.0,9.604203025225087e-06
2012-06-05,151,14160467.0,1.06634901235955e-05
2012-07-05,161,14160467.0,1.136968152250911e-05
2012-08-05,164,14160467.0,1.1581538942183192e-05
2012-09-05,152,14160467.0,1.0734109263486862e-05
2012-10-05,145,14160467.0,1.0239775284247335e-05
2012-11-05,167,14160467.0,1.1793396361857275e-05
2012-12-05,149,14160467.0,1.0522251843812779e-05
2012-05-13,151,14160467.0,1.06634901235955e-05
2012-05-14,137,14160467.0,9.674822165116447e-06
2012-05-15,148,14160467.0,1.0451632703921417e-05
2012-05-16,138,14160467.0,9.745441305007808e-06
2012-05-17,164,14160467.0,1.1581538942183192e-05
2012-05-18,142,14160467.0,1.0027917864573252e-05
2012-05-19,139,14160467.0,9.81606044489917e-06
2012-05-20,125,14160467.0,8.827392486420116e-06
2012-05-21,165,14160467.0,1.1652158082074554e-05
2012-05-22,143,14160467.0,1.0098537004464612e-05
2012-05-23,145,14160467.0,1.0239775284247335e-05
2012-05-24,168,14160467.0,1.1864015501748636e-05
2012-05-25,166,14160467.0,1.1722777221965913e-05
2012-05-26,167,14160467.0,1.1793396361857275e-05
2012-05-27,131,14160467.0,9.251107325768281e-06
2012-05-28,167,14160467.0,1.1793396361857275e-05
2012-05-29,122,14160467.0,8.615535066746033e-06
2012-05-30,160,14160467.0,1.1299062382617748e-05
2012-05-31,152,14160467.0,1.0734109263486862e-05
2012-01-06,162,14160467.0,1.1440300662400471e-05
2012-02-06,169,14160467.0,1.1934634641639998e-05
2012-03-06,158,14160467.0,1.1157824102835027e-05
2012-04-06,201,14160467.0,1.4194447118163547e-05
2012-05-06,177,14160467.0,1.2499587760770884e-05
2012-06-06,163,14160467.0,1.151091980229183e-05
2012-07-06,158,14160467.0,1.1157824102835027e-05
2012-08-06,160,14160467.0,1.1299062382617748e-05
2012-09-06,133,14160467.0,9.392345605551003e-06
2012-10-06,139,14160467.0,9.81606044489917e-06
2012-11-06,165,14160467.0,1.1652158082074554e-05
2012-12-06,162,14160467.0,1.1440300662400471e-05
2012-06-13,166,14160467.0,1.1722777221965913e-05
2012-06-14,177,14160467.0,1.2499587760770884e-05
2012-06-15,171,14160467.0,1.2075872921422719e-05
2012-06-16,175,14160467.0,1.2358349480988163e-05
2012-06-17,162,14160467.0,1.1440300662400471e-05
2012-06-18,164,14160467.0,1.1581538942183192e-05
2012-06-19,147,14160467.0,1.0381013564030056e-05
2012-06-20,134,14160467.0,9.462964745442364e-06
2012-06-21,162,14160467.0,1.1440300662400471e-05
2012-06-22,136,14160467.0,9.604203025225087e-06
2012-06-23,161,14160467.0,1.136968152250911e-05
2012-06-24,165,14160467.0,1.1652158082074554e-05
2012-06-25,162,14160467.0,1.1440300662400471e-05
2012-06-26,160,14160467.0,1.1299062382617748e-05
2012-06-27,171,14160467.0,1.2075872921422719e-05
2012-06-28,175,14160467.0,1.2358349480988163e-05
2012-06-29,130,14160467.0,9.18048818587692e-06
2012-06-30,163,14160467.0,1.151091980229183e-05
2012-01-07,155,14160467.0,1.0945966683160944e-05
2012-02-07,165,14160467.0,1.1652158082074554e-05
2012-03-07,145,14160467.0,1.0239775284247335e-05
2012-04-07,136,14160467.0,9.604203025225087e-06
2012-05-07,159,14160467.0,1.1228443242726388e-05
2012-06-07,160,14160467.0,1.1299062382617748e-05
2012-07-07,171,14160467.0,1.2075872921422719e-05
2012-08-07,135,14160467.0,9.533583885333725e-06
2012-09-07,154,14160467.0,1.0875347543269583e-05
2012-10-07,190,14160467.0,1.3417636579358576e-05
2012-11-07,188,14160467.0,1.3276398299575855e-05
2012-12-07,173,14160467.0,1.221711120120544e-05
2012-07-13,178,14160467.0,1.2570206900662245e-05
2012-07-14,189,14160467.0,1.3347017439467215e-05
2012-07-15,170,14160467.0,1.2005253781531357e-05
2012-07-16,202,14160467.0,1.4265066258054907e-05
2012-07-17,181,14160467.0,1.2782064320336328e-05
2012-07-18,151,14160467.0,1.06634901235955e-05
2012-07-19,159,14160467.0,1.1228443242726388e-05
2012-07-20,162,14160467.0,1.1440300662400471e-05
2012-07-21,173,14160467.0,1.221711120120544e-05
2012-07-22,155,14160467.0,1.0945966683160944e-05
2012-07-23,173,14160467.0,1.221711120120544e-05
2012-07-24,153,14160467.0,1.0804728403378221e-05
2012-07-25,154,14160467.0,1.0875347543269583e-05
2012-07-26,183,14160467.0,1.292330260011905e-05
2012-07-27,172,14160467.0,1.214649206131408e-05
2012-07-28,159,14160467.0,1.1228443242726388e-05
2012-07-29,193,14160467.0,1.3629493999032659e-05
2012-07-30,161,14160467.0,1.136968152250911e-05
2012-07-31,168,14160467.0,1.1864015501748636e-05
2012-01-08,145,14160467.0,1.0239775284247335e-05
2012-02-08,146,14160467.0,1.0310394424138696e-05
2012-03-08,167,14160467.0,1.1793396361857275e-05
2012-04-08,138,14160467.0,9.745441305007808e-06
2012-05-08,130,14160467.0,9.18048818587692e-06
2012-06-08,148,14160467.0,1.0451632703921417e-05
2012-07-08,160,14160467.0,1.1299062382617748e-05
2012-08-08,168,14160467.0,1.1864015501748636e-05
2012-09-08,170,14160467.0,1.2005253781531357e-05
2012-10-08,148,14160467.0,1.0451632703921417e-05
2012-11-08,150,14160467.0,1.0592870983704139e-05
2012-12-08,141,14160467.0,9.95729872468189e-06
2012-08-13,176,14160467.0,1.2428968620879523e-05
2012-08-14,151,14160467.0,1.06634901235955e-05
2012-08-15,117,14160467.0,8.262439367289228e-06
2012-08-16,122,14160467.0,8.615535066746033e-06
2012-08-17,136,14160467.0,9.604203025225087e-06
2012-08-18,146,14160467.0,1.0310394424138696e-05
2012-08-19,140,14160467.0,9.88667958479053e-06
2012-08-20,144,14160467.0,1.0169156144355973e-05
2012-08-21,153,14160467.0,1.0804728403378221e-05
2012-08-22,161,14160467.0,1.136968152250911e-05
2012-08-23,168,14160467.0,1.1864015501748636e-05
2012-08-24,147,14160467.0,1.0381013564030056e-05
2012-08-25,157,14160467.0,1.1087204962943665e-05
2012-08-26,161,14160467.0,1.136968152250911e-05
2012-08-27,158,14160467.0,1.1157824102835027e-05
2012-08-28,77,14160467.0,5.437673771634791e-06
2012-08-29,144,14160467.0,1.0169156144355973e-05
2012-08-30,154,14160467.0,1.0875347543269583e-05
2012-08-31,154,14160467.0,1.0875347543269583e-05
2012-01-09,135,14160467.0,9.533583885333725e-06
2012-02-09,144,14160467.0,1.0169156144355973e-05
2012-03-09,146,14160467.0,1.0310394424138696e-05
2012-04-09,150,14160467.0,1.0592870983704139e-05
2012-05-09,147,14160467.0,1.0381013564030056e-05
2012-06-09,161,14160467.0,1.136968152250911e-05
2012-07-09,172,14160467.0,1.214649206131408e-05
2012-08-09,150,14160467.0,1.0592870983704139e-05
2012-09-09,122,14160467.0,8.615535066746033e-06
2012-10-09,137,14160467.0,9.674822165116447e-06
2012-11-09,151,14160467.0,1.06634901235955e-05
2012-12-09,144,14160467.0,1.0169156144355973e-05
2012-09-13,136,14160467.0,9.604203025225087e-06
2012-09-14,139,14160467.0,9.81606044489917e-06
2012-09-15,151,14160467.0,1.06634901235955e-05
2012-09-16,143,14160467.0,1.0098537004464612e-05
2012-09-17,158,14160467.0,1.1157824102835027e-05
2012-09-18,168,14160467.0,1.1864015501748636e-05
2012-09-19,142,14160467.0,1.0027917864573252e-05
2012-09-20,155,14160467.0,1.0945966683160944e-05
2012-09-21,144,14160467.0,1.0169156144355973e-05
2012-09-22,145,14160467.0,1.0239775284247335e-05
2012-09-23,136,14160467.0,9.604203025225087e-06
2012-09-24,139,14160467.0,9.81606044489917e-06
2012-09-25,180,14160467.0,1.2711445180444967e-05
2012-09-26,170,14160467.0,1.2005253781531357e-05
2012-09-27,144,14160467.0,1.0169156144355973e-05
2012-09-28,167,14160467.0,1.1793396361857275e-05
2012-09-29,168,14160467.0,1.1864015501748636e-05
2012-09-30,142,14160467.0,1.0027917864573252e-05
2012-01-10,154,14160467.0,1.0875347543269583e-05
2012-02-10,162,14160467.0,1.1440300662400471e-05
2012-03-10,151,14160467.0,1.06634901235955e-05
2012-04-10,159,14160467.0,1.1228443242726388e-05
2012-05-10,161,14160467.0,1.136968152250911e-05
2012-06-10,136,14160467.0,9.604203025225087e-06
2012-07-10,125,14160467.0,8.827392486420116e-06
2012-08-10,151,14160467.0,1.06634901235955e-05
2012-09-10,145,14160467.0,1.0239775284247335e-05
2012-10-10,153,14160467.0,1.0804728403378221e-05
2012-11-10,141,14160467.0,9.95729872468189e-06
2012-12-10,142,14160467.0,1.0027917864573252e-05
2012-10-13,146,14160467.0,1.0310394424138696e-05
2012-10-14,147,14160467.0,1.0381013564030056e-05
2012-10-15,168,14160467.0,1.1864015501748636e-05
2012-10-16,166,14160467.0,1.1722777221965913e-05
2012-10-17,158,14160467.0,1.1157824102835027e-05
2012-10-18,157,14160467.0,1.1087204962943665e-05
2012-10-19,124,14160467.0,8.756773346528755e-06
2012-10-20,134,14160467.0,9.462964745442364e-06
2012-10-21,141,14160467.0,9.95729872468189e-06
2012-10-22,161,14160467.0,1.136968152250911e-05
2012-10-23,157,14160467.0,1.1087204962943665e-05
2012-10-24,171,14160467.0,1.2075872921422719e-05
2012-10-25,153,14160467.0,1.0804728403378221e-05
2012-10-26,138,14160467.0,9.745441305007808e-06
2012-10-27,136,14160467.0,9.604203025225087e-06
2012-10-28,156,14160467.0,1.1016585823052304e-05
2012-10-29,165,14160467.0,1.1652158082074554e-05
2012-10-30,154,14160467.0,1.0875347543269583e-05
2012-10-31,157,14160467.0,1.1087204962943665e-05
2012-01-11,153,14160467.0,1.0804728403378221e-05
2012-02-11,175,14160467.0,1.2358349480988163e-05
2012-03-11,165,14160467.0,1.1652158082074554e-05
2012-04-11,159,14160467.0,1.1228443242726388e-05
2012-05-11,150,14160467.0,1.0592870983704139e-05
2012-06-11,170,14160467.0,1.2005253781531357e-05
2012-07-11,127,14160467.0,8.968630766202837e-06
2012-08-11,157,14160467.0,1.1087204962943665e-05
2012-09-11,171,14160467.0,1.2075872921422719e-05
2012-10-11,171,14160467.0,1.2075872921422719e-05
2012-11-11,135,14160467.0,9.533583885333725e-06
2012-12-11,169,14160467.0,1.1934634641639998e-05
2012-11-13,142,14160467.0,1.0027917864573252e-05
2012-11-14,173,14160467.0,1.221711120120544e-05
2012-11-15,165,14160467.0,1.1652158082074554e-05
2012-11-16,164,14160467.0,1.1581538942183192e-05
2012-11-17,146,14160467.0,1.0310394424138696e-05
2012-11-18,150,14160467.0,1.0592870983704139e-05
2012-11-19,161,14160467.0,1.136968152250911e-05
2012-11-20,159,14160467.0,1.1228443242726388e-05
2012-11-21,177,14160467.0,1.2499587760770884e-05
2012-11-22,180,14160467.0,1.2711445180444967e-05
2012-11-23,160,14160467.0,1.1299062382617748e-05
2012-11-24,171,14160467.0,1.2075872921422719e-05
2012-11-25,143,14160467.0,1.0098537004464612e-05
2012-11-26,199,14160467.0,1.4053208838380824e-05
2012-11-27,165,14160467.0,1.1652158082074554e-05
2012-11-28,175,14160467.0,1.2358349480988163e-05
2012-11-29,146,14160467.0,1.0310394424138696e-05
2012-11-30,189,14160467.0,1.3347017439467215e-05
2012-01-12,163,14160467.0,1.151091980229183e-05
2012-02-12,161,14160467.0,1.136968152250911e-05
2012-03-12,178,14160467.0,1.2570206900662245e-05
2012-04-12,181,14160467.0,1.2782064320336328e-05
2012-05-12,176,14160467.0,1.2428968620879523e-05
2012-06-12,202,14160467.0,1.4265066258054907e-05
2012-07-12,149,14160467.0,1.0522251843812779e-05
2012-08-12,174,14160467.0,1.2287730341096801e-05
2012-09-12,153,14160467.0,1.0804728403378221e-05
2012-10-12,85,14160467.0,6.002626890765679e-06
2012-11-12,150,14160467.0,1.0592870983704139e-05
2012-12-12,191,14160467.0,1.3488255719249937e-05
2012-12-13,168,14160467.0,1.1864015501748636e-05
2012-12-14,161,14160467.0,1.136968152250911e-05
2012-12-15,172,14160467.0,1.214649206131408e-05
2012-12-16,158,14160467.0,1.1157824102835027e-05
2012-12-17,169,14160467.0,1.1934634641639998e-05
2012-12-18,188,14160467.0,1.3276398299575855e-05
2012-12-19,175,14160467.0,1.2358349480988163e-05
2012-12-20,166,14160467.0,1.1722777221965913e-05
2012-12-21,197,14160467.0,1.3911970558598103e-05
2012-12-22,159,14160467.0,1.1228443242726388e-05
2012-12-23,164,14160467.0,1.1581538942183192e-05
2012-12-24,183,14160467.0,1.292330260011905e-05
2012-12-25,184,14160467.0,1.299392174001041e-05
2012-12-26,196,14160467.0,1.3841351418706741e-05
2012-12-27,190,14160467.0,1.3417636579358576e-05
2012-12-28,169,14160467.0,1.1934634641639998e-05
2012-12-29,186,14160467.0,1.3135160019793132e-05
2012-12-30,168,14160467.0,1.1864015501748636e-05
2012-12-31,194,14160467.0,1.370011313892402e-05
2013-01-01,166,14377018.0,1.1546205200549933e-05
2013-02-01,181,14377018.0,1.258953699578035e-05
2013-03-01,89,14377018.0,6.1904353183671325e-06
2013-04-01,202,14377018.0,1.4050201509102931e-05
2013-05-01,162,14377018.0,1.126798338848849e-05
2013-06-01,171,14377018.0,1.1893982465626738e-05
2013-07-01,174,14377018.0,1.2102648824672822e-05
2013-08-01,184,14377018.0,1.2798203354826432e-05
2013-09-01,183,14377018.0,1.2728647901811072e-05
2013-10-01,195,14377018.0,1.3563313337995404e-05
2013-11-01,182,14377018.0,1.265909244879571e-05
2013-12-01,161,14377018.0,1.1198427935473128e-05
2013-01-13,161,14377018.0,1.1198427935473128e-05
2013-01-14,194,14377018.0,1.3493757884980042e-05
2013-01-15,184,14377018.0,1.2798203354826432e-05
2013-01-16,195,14377018.0,1.3563313337995404e-05
2013-01-17,209,14377018.0,1.4537089680210459e-05
2013-01-18,200,14377018.0,1.3911090603072209e-05
2013-01-19,164,14377018.0,1.140709429451921e-05
2013-01-20,195,14377018.0,1.3563313337995404e-05
2013-01-21,190,14377018.0,1.3215536072918599e-05
2013-01-22,214,14377018.0,1.4884866945287264e-05
2013-01-23,178,14377018.0,1.2380870636734265e-05
2013-01-24,183,14377018.0,1.2728647901811072e-05
2013-01-25,192,14377018.0,1.335464697894932e-05
2013-01-26,173,14377018.0,1.203309337165746e-05
2013-01-27,165,14377018.0,1.1476649747534572e-05
2013-01-28,197,14377018.0,1.3702424244026125e-05
2013-01-29,171,14377018.0,1.1893982465626738e-05
2013-01-30,185,14377018.0,1.2867758807841792e-05
